ID	fact
auntie_cleo_05	as well as their rivalry with Spacer's Choice.
auntie_cleo_06	They are also known to run a Tossball team known as the Auntie Cleo's Darlings.
auntie_cleo_07	According to Clarence Mostly, the family name behind Auntie Cleo's is the Skylers.
autie_biotics_lab_0013	
autie_biotics_lab_0013_01	Auntie-Biotics Lab 0013 is a location in Roseway Gardens located just south of the town of Roseway.
autie_biotics_lab_0013_02	This lab was used to run experiments involving raptidons and their potential usefulness in Auntie Cleo products.
autie_biotics_lab_0013_03	One of the experiments run was to determine the maximum amount of raptidon digestive acid that could be safely ingested by humans before adverse effects presented themselves.
autie_biotics_lab_0013_04	This experiment was conducted on randomly selected workers.
autie_biotics_lab_0013_05	Due to the construction of a newer lab,
autie_biotics_lab_0013_06	Lab 0013 is now mostly used for storage.
autie_biotics_lab_0013_07	Reuben Porter is the Chief Site Safety Engineer for the lab.
cassandra_omalley	
cassandra_omalley_01	Cassandra O'Malley is the leader of an Outlaw crew,
cassandra_omalley_02	leading the Outlaws assault on Roseway's covert lab.
cassandra_omalley_03	Cassandra is rebellious and has a strong disliking for the Board and the corporations under its wing,
cassandra_omalley_04	feeling that they do not care for people's lives and only their ability to work.
cassandra_omalley_05	"Her way of rebelling against the system is to ""stab at the heart of corporate power,"""
cassandra_omalley_06	something she takes great pleasure from.
cassandra_omalley_07	However in doing so she and her outlaws are also responsible for the deaths of corporate employees.
cassandra_omalley_08	Cassandra sees these killed guards and the few scientists caught in the crossfire as a necessary evil.
cassandra_omalley_09	When first encountered in the Covert Lab she is locked in a room and asks the player to get the keycard to release her.
cassandra_omalley_10	She also wants them clear a path for her to flee,
cassandra_omalley_11	by either killing all the Raptidons in the loading bay or Porter and the rest of the Auntie Cleo's guards towards the front entrance.
cassandra_omalley_12	If one wishes to avoid bloodshed Porter can also be persuaded to leave.
cassandra_omalley_13	Afterwards Cassandra rewards the player some bits and with a Persuasion check of 31 she will give Crane's research to the player.
jameson_avery	
jameson_avery_01	Jameson Avery is an assistant research engineer for Auntie Cleo.
jameson_avery_02	Anton Crane considers Jameson the only person in Roseway of worth and refers to him as his 'protege'.
jameson_avery_03	However, this feeling is not reciprocated by Jameson who resents Anton and his micromanagement with a passion.
jameson_avery_04	Anton sent Jameson to the Auntie-Biotics Lab to retrieve the metabolic precursors from the last test they conducted and,
jameson_avery_05	in the chaos of the raptidons getting loose,
jameson_avery_06	forgot about him.
jameson_avery_07	When the Stranger first meets Jameson in the lab,
jameson_avery_08	he is trapped behind a locked door.
jameson_avery_09	When the door is unlocked,
jameson_avery_10	he is more aggrieved at the breach of protocol involved in a non-employee accessing the lab than the raptidons which threatened his life
outlaws	
outlaws_01	The Outlaws are interplanetary raiders with their own independent agendas.
outlaws_02	Unlike the Marauders, some Outlaws can interact with the Stranger.
porter	
porter_01	Reuben Porter is the leader of security in the secret Auntie-Biotics Lab in Roseway Gardens.
porter_02	Porter is in charge of Site Safety Engineering,
porter_03	"which most of the days mean making sure ""folks don't run in the halls""."
raptidon	
raptidon_01	Raptidons are giant cat/reptile-like creatures that inhabit various planets in Halcyon.
raptidon_02	They are creatures native to Monarch.
raptidon_03	however some corporations have illegally imported them to other planets,
raptidon_04	such as Auntie Cleo who relocated a group of them to Roseway.
raptidon_05	Raptidons are of corporate interest due to their potential for producing new chemical by-products which,
raptidon_06	when refined, can be used to create new board approved products.
roseway	
roseway_01	Roseway is a company town in Roseway Gardens on Terra 2.
roseway_02	It is owned and operated by Auntie Cleo.
roseway_03	Once the home of a prosperous settlement,
roseway_04	Roseway now stands as a partly abandoned site.
roseway_05	It is now a ramshackle excuse for a town,
roseway_06	and visitors are encouraged to travel to other settlements instead.
